index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
84512,404-8042120-1125101,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560083.0,IN,False,Not Specified
84513,171-9402391-6285963,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,689.52,VISAKHAPATNAM,ANDHRA PRADESH,531173.0,IN,False,Easy Ship
84514,403-9926952-4977910,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,655.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,False,Not Specified
84515,402-3529809-0917943,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Unshipped,1,INR,807.0,VADODARA,Gujarat,391101.0,IN,False,Not Specified
84516,404-1099339-2187512,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,792.0,HSIIDC SOHNA,HARYANA,122103.0,IN,False,Not Specified
84517,408-3342137-3365148,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,626.0,CHANDIGARH,CHANDIGARH,160036.0,IN,False,Not Specified
84518,403-9021097-2359516,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,399.0,PUDUVAYAL,TAMIL NADU,630108.0,IN,False,Easy Ship
84519,404-9521344-6418722,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,547.0,Bokakhat,ASSAM,785612.0,IN,False,Easy Ship
84520,405-0903096-0493146,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788.0,BADLAPUR,MAHARASHTRA,421503.0,IN,False,Not Specified
84521,404-3841161-7067555,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,295.24,HYDERABAD,TELANGANA,500087.0,IN,False,Easy Ship
84522,406-0396197-3974744,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,342.0,HYDERABAD,TELANGANA,500072.0,IN,False,Not Specified
84523,406-0396197-3974744,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,375.0,HYDERABAD,TELANGANA,500072.0,IN,False,Not Specified
84524,406-0396197-3974744,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,310.0,HYDERABAD,TELANGANA,500072.0,IN,False,Not Specified
84525,406-0396197-3974744,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,357.0,HYDERABAD,TELANGANA,500072.0,IN,False,Not Specified
84527,171-0887143-4300316,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759.0,RAIGARH,MAHARASHTRA,410210.0,IN,False,Not Specified
84528,405-4907084-7338768,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1257.0,JALANDHAR,PUNJAB,144008.0,IN,False,Easy Ship
84529,403-3512385-7732335,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,685.0,NOIDA,UTTAR PRADESH,201301.0,IN,False,Not Specified
84530,408-7761123-3286768,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1432.0,MODASA,Gujarat,383315.0,IN,False,Not Specified
84531,405-4245248-9695545,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,432.0,CHENGAMANAD,KERALA,683572.0,IN,False,Not Specified
84532,406-5358187-5203558,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1238.0,HUBBALLI,KARNATAKA,580023.0,IN,False,Easy Ship
84533,404-3478957-8976318,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,545.0,Mumbai,MAHARASHTRA,400061.0,IN,False,Not Specified
84534,405-6335114-5503550,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399.0,coimbatore,TAMIL NADU,641011.0,IN,False,Not Specified
84535,405-5454366-4217942,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,Free,Shipped,1,INR,493.0,VISAKHAPATNAM,ANDHRA PRADESH,530017.0,IN,False,Easy Ship
84536,404-5453829-4022737,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,Lucknow,UTTAR PRADESH,226003.0,IN,False,Not Specified
84537,403-8280533-5594767,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442.0,CHATHANNOOR.,KERALA,691579.0,IN,False,Not Specified
84538,402-2059476-3753134,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,835.0,MUMBAI,MAHARASHTRA,400098.0,IN,False,Not Specified
84539,407-4776379-8226739,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,657.0,JALANDHAR,PUNJAB,144003.0,IN,False,Not Specified
84540,408-2567952-9719532,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,820.0,"Murbad,Thane",MAHARASHTRA,421401.0,IN,False,Not Specified
84541,406-6858081-2573923,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399.0,KOLKATA,WEST BENGAL,700104.0,IN,False,Not Specified
84542,405-1948807-0284328,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432.0,FARIDABAD,HARYANA,121010.0,IN,False,Not Specified
84543,405-4996733-2480356,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,612.0,NAGPUR,MAHARASHTRA,440026.0,IN,False,Not Specified
84544,402-2635002-3981165,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,743.0,HYDERABAD,TELANGANA,500090.0,IN,False,Not Specified
84545,405-4819860-3521937,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,743.0,Mumbai,MAHARASHTRA,400057.0,IN,False,Not Specified
84546,403-6734413-4678734,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,496.0,AMRITSAR,PUNJAB,143001.0,IN,False,Not Specified
84547,404-1236715-7424354,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,484.0,ALATHUR,KERALA,678573.0,IN,False,Easy Ship
84549,404-3500289-4481908,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,Panipat,HARYANA,132103.0,IN,False,Not Specified
84550,171-9564872-2899515,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1260.0,AHMEDABAD,Gujarat,380058.0,IN,False,Not Specified
84551,402-8788953-1733921,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,310.0,VETTAIKARANPUDUR,TAMIL NADU,642103.0,IN,False,Not Specified
84552,402-6596556-2037903,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,484.0,ALLAHABAD,UTTAR PRADESH,211008.0,IN,False,Easy Ship
84553,407-1128063-7139548,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1432.0,HYDERABAD,TELANGANA,500013.0,IN,False,Not Specified
84554,405-0194296-7115550,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,653.0,PUNE,MAHARASHTRA,411014.0,IN,False,Easy Ship
84555,402-0872585-8097169,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1033.0,SRINAGAR,JAMMU & KASHMIR,190003.0,IN,False,Not Specified
84556,407-4568902-2212368,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442.0,KOLKATA,WEST BENGAL,700019.0,IN,False,Not Specified
84557,405-9176624-0394714,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1257.0,JALANDHAR,PUNJAB,144008.0,IN,False,Easy Ship
84558,171-5665226-9954711,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,Trousers,XXL,Unshipped,1,INR,464.0,NEW DELHI,DELHI,110017.0,IN,False,Not Specified
84559,404-1904625-0016329,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500035.0,IN,False,Not Specified
84560,404-1711311-0164341,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,518.0,HYDERABAD,TELANGANA,500035.0,IN,False,Not Specified
84561,402-2178196-5241158,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1186.0,LONI,UTTAR PRADESH,201102.0,IN,False,Not Specified
84562,171-6744299-3548326,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,487.0,DEHRADUN,UTTARAKHAND,248009.0,IN,False,Not Specified
84563,404-8888745-5541927,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,894.29,Bareli,MADHYA PRADESH,464668.0,IN,False,Easy Ship
84565,171-2682095-5920317,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,464.0,BENGALURU,KARNATAKA,560102.0,IN,False,Not Specified
84566,405-4846541-3359569,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,574.0,NEW DELHI,DELHI,110081.0,IN,False,Not Specified
84567,405-4184775-3488361,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,534.0,NEW DELHI,DELHI,110027.0,IN,False,Not Specified
84569,406-0655843-5693127,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599.0,PATHANKOT,PUNJAB,145025.0,IN,False,Not Specified
84570,402-9374279-6352369,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,743.0,HYDERABAD,TELANGANA,500090.0,IN,False,Not Specified
84572,403-8960096-4005924,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,582.0,CHENNAI,TAMIL NADU,600117.0,IN,False,Not Specified
84573,405-5887890-5903566,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,788.0,Chennai,TAMIL NADU,603202.0,IN,False,Not Specified
84574,403-3320296-2429938,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,1105.36,MARALIA,JAMMU & KASHMIR,181101.0,IN,False,Easy Ship
84575,408-7638662-3584306,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,969.0,CHAKSU,RAJASTHAN,303901.0,IN,False,Not Specified
84576,408-9400429-6052326,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1140.0,COIMBATORE,TAMIL NADU,641028.0,IN,False,Not Specified
84577,406-8523362-7754760,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,724.0,RAIPUR,CHHATTISGARH,492001.0,IN,False,Easy Ship
84578,403-0344456-2319538,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,KOLKATA,WEST BENGAL,700074.0,IN,False,Not Specified
84579,404-0096549-2214710,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1115.0,NAGPUR,MAHARASHTRA,440013.0,IN,False,Not Specified
84580,171-1460350-1101147,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,655.0,HYDERABAD,TELANGANA,500096.0,IN,False,Not Specified
84581,171-1460350-1101147,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500096.0,IN,False,Not Specified
84582,402-2953266-8273162,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140.0,Hyderabad,TELANGANA,500083.0,IN,False,Not Specified
84583,404-0446294-4952307,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487.0,Ahmedabad,Gujarat,382421.0,IN,False,Not Specified
84584,402-3129518-5333115,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1238.0,KALYAN,MAHARASHTRA,421301.0,IN,False,Easy Ship
84585,404-9752786-9818712,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,968.0,Siliguri,WEST BENGAL,734002.0,IN,False,Not Specified
84586,404-9752786-9818712,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1093.0,Siliguri,WEST BENGAL,734002.0,IN,False,Not Specified
84587,403-8762044-3443544,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,Hyderabad,TELANGANA,500036.0,IN,False,Not Specified
84588,405-6625304-2807547,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,575.0,Jhanjharpur,BIHAR,847404.0,IN,False,Easy Ship
84589,406-6246680-1466758,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,518.0,MANGALURU,KARNATAKA,575019.0,IN,False,Not Specified
84590,403-3857813-3916338,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,666.0,NEW DELHI,DELHI,110059.0,IN,False,Easy Ship
84591,403-2532727-9526708,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,655.0,MUMBAI,MAHARASHTRA,400051.0,IN,False,Not Specified
84592,406-0349287-3223554,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,486.0,RAIGARH,MAHARASHTRA,410209.0,IN,False,Not Specified
84593,404-1483647-1377929,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,339.0,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,False,Not Specified
84594,171-6652158-4729168,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,626.0,UDAIPUR,RAJASTHAN,313001.0,IN,False,Not Specified
84595,171-6652158-4729168,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597.0,UDAIPUR,RAJASTHAN,313001.0,IN,False,Not Specified
84596,408-4151759-7376358,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,0.0,BENGALURU,KARNATAKA,560076.0,IN,False,Not Specified
84597,408-2784162-6063537,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,835.0,CHENNAI,TAMIL NADU,600107.0,IN,False,Not Specified
84598,404-3384014-9388357,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,ARCOT,TAMIL NADU,632503.0,IN,False,Not Specified
84599,404-1778871-0148360,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,359.0,BENGALURU,KARNATAKA,560035.0,IN,False,Not Specified
84600,403-6261022-4759531,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,486.0,BENGALURU,KARNATAKA,560078.0,IN,False,Not Specified
84601,408-2704765-2315519,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,599.0,ROORKEE,UTTARAKHAND,247667.0,IN,False,Easy Ship
84603,171-5253915-5347525,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,VYARA,Gujarat,394650.0,IN,False,Not Specified
84604,405-5978684-4087532,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,889.0,SURAT,Gujarat,395001.0,IN,False,Not Specified
84605,405-4955533-8432368,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,599.0,PATNA,BIHAR,800014.0,IN,False,Easy Ship
84606,403-6688221-6904353,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432.0,HYDERABAD,TELANGANA,500090.0,IN,False,Not Specified
84607,171-3999084-7573102,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1432.0,patna,BIHAR,800001.0,IN,False,Not Specified
84608,403-1783449-5227509,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,597.0,COIMBATORE,TAMIL NADU,641062.0,IN,False,Not Specified
84609,404-8342795-9295535,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1111.0,Ullal,KARNATAKA,575018.0,IN,False,Easy Ship
84610,403-6571800-9895529,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759.0,JOGABANI,BIHAR,854328.0,IN,False,Not Specified
84611,407-5137516-5665925,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626.0,PUDUCHERRY,PUDUCHERRY,605001.0,IN,False,Not Specified
84612,408-6643498-1720338,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,471.0,BANGALORE,KARNATAKA,560036.0,IN,False,Not Specified
84613,171-2808957-0285903,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,799.0,"Chembur (East), Mumbai",MAHARASHTRA,400071.0,IN,False,Not Specified
84614,407-4504731-0353939,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,TAMBARAM,TAMIL NADU,600132.0,IN,False,Not Specified
84615,407-2204372-1150711,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1238.0,Gorakhpur,UTTAR PRADESH,273015.0,IN,False,Easy Ship
84616,407-6107994-0505135,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,655.0,CHILAKALURIPET,ANDHRA PRADESH,522616.0,IN,False,Not Specified
84617,405-4236715-4367554,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,635.0,NEW DELHI,DELHI,110059.0,IN,False,Easy Ship
84618,171-0267655-4455504,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788.0,UDUPI,KARNATAKA,576102.0,IN,False,Not Specified
84619,405-9200513-1742713,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,562.0,BELGAUM,KARNATAKA,591109.0,IN,False,Not Specified
84620,405-4598804-4534756,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400093.0,IN,False,Not Specified
84622,406-0228903-5609119,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1260.0,HALIYAL,KARNATAKA,581329.0,IN,False,Not Specified
84623,407-6368512-0887551,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1093.0,MIHIJAM,JHARKHAND,815354.0,IN,False,Not Specified
84624,404-4340741-0578726,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,BENGALURU,KARNATAKA,560076.0,IN,False,Not Specified
84625,405-4243212-5502715,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500020.0,IN,False,Not Specified
84626,403-4164844-6879532,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,493.0,CHERTHALA,KERALA,688524.0,IN,False,Not Specified
84627,405-2912276-3809964,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,Trousers,XXL,Unshipped,1,INR,464.0,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,False,Not Specified
84628,407-7969522-6729911,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,FARIDABAD,HARYANA,121004.0,IN,False,Not Specified
84630,402-8774544-8285961,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1238.0,SOLAPUR,MAHARASHTRA,413202.0,IN,False,Easy Ship
84631,408-0649553-0337144,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,724.0,ROBERTSONPET,KARNATAKA,563122.0,IN,False,Easy Ship
84632,406-5038141-6929161,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,641.0,THANE,MAHARASHTRA,400607.0,IN,False,Not Specified
84633,406-5199680-6629134,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,534.0,CHENNAI,TAMIL NADU,600032.0,IN,False,Not Specified
84634,405-8684273-4996332,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1093.0,Meerut,UTTAR PRADESH,250103.0,IN,False,Not Specified
84635,405-3410041-2202758,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,791.0,Near BPTP Astaire Garden/M3M Escala,Gujarat,122101.0,IN,False,Not Specified
84636,402-8728169-2467513,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,406.0,HYDERABAD,TELANGANA,500013.0,IN,False,Not Specified
84637,408-1139261-9764327,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,442.0,GUWAHATI,ASSAM,781005.0,IN,False,Not Specified
84638,404-4863118-2179563,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,626.0,RAJAHMUNDRY,ANDHRA PRADESH,533101.0,IN,False,Not Specified
84639,404-9427042-2854761,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,499.0,NEW DELHI,DELHI,110014.0,IN,False,Not Specified
84640,406-9762254-6673966,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,791.0,Hanamkonda,TELANGANA,506001.0,IN,False,Not Specified
84641,407-6312880-7687513,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,RANCHI,JHARKHAND,834001.0,IN,False,Not Specified
84642,402-2254532-6016368,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,724.0,BENGALURU,KARNATAKA,560076.0,IN,False,Easy Ship
84643,171-7555940-6381152,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376.0,PIMPRI CHINCHWAD,MAHARASHTRA,411018.0,IN,False,Not Specified
84645,171-3977880-9345922,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,THANE,MAHARASHTRA,400604.0,IN,False,Not Specified
84646,407-5390634-5093911,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,689.52,Ahmedabad,Gujarat,380013.0,IN,False,Easy Ship
84647,407-0375021-2579515,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,791.0,AHMEDABAD,Gujarat,380005.0,IN,False,Easy Ship
84648,407-3892662-5369152,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,349.0,Pune,MAHARASHTRA,412101.0,IN,False,Not Specified
84649,407-2351704-7327533,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1389.0,NAVI MUMBAI,MAHARASHTRA,410210.0,IN,False,Not Specified
84650,405-7749727-1366720,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,721.0,MUMBAI,MAHARASHTRA,400101.0,IN,False,Not Specified
84651,406-4463102-0833923,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376.0,PUNE,MAHARASHTRA,411057.0,IN,False,Not Specified
84652,404-0672546-9341127,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,626.0,PUNE,MAHARASHTRA,411045.0,IN,False,Not Specified
84653,404-0672546-9341127,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,799.0,PUNE,MAHARASHTRA,411045.0,IN,False,Not Specified
84654,404-9442311-1537950,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399.0,FAIZABAD,UTTAR PRADESH,224001.0,IN,False,Not Specified
84655,402-2421881-8649913,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,PATNA,BIHAR,800014.0,IN,False,Not Specified
84656,404-4155114-6621152,2022-04-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,1105.36,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,False,Easy Ship
84657,171-2513924-1665943,2022-04-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,664.0,MARALIA,JAMMU & KASHMIR,181101.0,IN,False,Easy Ship
84658,403-7281407-4552314,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,655.0,CHENNAI,TAMIL NADU,600037.0,IN,False,Not Specified
84659,403-6589561-4048300,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1205.0,CHENNAI,TAMIL NADU,600037.0,IN,False,Easy Ship
84660,403-6589561-4048300,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,499.0,CHENNAI,TAMIL NADU,600037.0,IN,False,Easy Ship
84661,171-2217530-2825904,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1126.0,RAJGIR,BIHAR,803109.0,IN,False,Not Specified
